Filename,Is Prose?
tesserae/texts/grc/strabo.geography/strabo.geography.part.7.tess,True
tesserae/texts/grc/strabo.geography/strabo.geography.part.8.tess,True
tesserae/texts/grc/strabo.geography/strabo.geography.part.9.tess,True
tesserae/texts/grc/theocritus.epigrams.tess,False
tesserae/texts/grc/theophrastus.characters.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.1.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.2.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.3.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.4.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.5.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.6.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.7.tess,True
tesserae/texts/grc/thucydides.peleponnesian_war/thucydides.peleponnesian_war.part.8.tess,True
tesserae/texts/grc/tryphiodorus.the_taking_of_ilios.tess,True
tesserae/texts/grc/xenophon.anabasis.tess,True
